time_s,ecg_mv
2.09,-0.0055975966155606596
2.092,-0.008147970046133962
2.094,-0.01051639248244408
2.096,-0.012710863187645086
2.098,-0.014739205152499622
2.1,-0.016609065095383634
2.102,-0.01832791346228193
2.104,-0.019903044426792037
2.106,-0.021341575890121006
2.108,-0.02265044625974697
2.11,-0.02383636056466016
2.112,-0.024905798548881364
2.114,-0.02586506209326457
2.116,-0.026720276806276096
2.118,-0.027477392023991926
2.12,-0.028142180810100326
2.122,-0.028720239955899195
2.124,-0.029216989980298716
2.126,-0.029637675129818877
2.128,-0.02998736337859141
2.13,-0.030270946428358723
2.132,-0.030493139708474143
2.134,-0.030658482375902116
2.136,-0.030771337315217993
2.138,-0.030835891138607886
2.14,-0.030856154185869306
2.142,-0.030835960524410344
2.144,-0.030778967949250433
2.146,-0.030688657983019427
2.148,-0.030568335875958683
2.15,-0.03042113060592022
2.152,-0.030249994878367173
2.154,-0.03005770512637347
2.156,-0.02984686151062428
2.158,-0.02961988791941546
2.16,-0.02937903196865406
2.162,-0.02912636500185784
2.164,-0.02886378209015579
2.166,-0.028593002032287776
2.168,-0.028315567354604516
2.17,-0.028032844311067767
2.172,-0.027746022883250454
2.174,-0.02745611678033612
2.176,-0.027163963439119407
2.178,-0.026870224024006215
2.18,-0.02657538342701296
2.182,-0.02627975026776725
2.184,-0.0259832222790756
2.186,-0.02568512669166558
2.188,-0.02538677978793907
2.19,-0.025089684879146996
2.192,-0.024795265894240425
2.194,-0.024504867379870884
2.196,-0.02421975450039023
2.198,-0.023941113037850705
2.2,-0.023670049392004584
2.202,-0.023407590580304796
2.204,-0.02315468423790422
2.206,-0.022912198617656258
2.208,-0.02268091823827628
2.21,-0.022461373584428297
2.212,-0.022253785661064382
2.214,-0.02205828038495005
2.216,-0.021874900798268936
2.218,-0.021703573385493467
2.22,-0.021544122795670723
2.222,-0.021396293984468476
2.224,-0.02125975252525479
2.226,-0.02113408460909831
2.228,-0.021018797044767744
2.23,-0.020913317258732106
2.232,-0.02081699329516102
2.234,-0.02072909381592392
2.236,-0.02064880810059102
2.238,-0.02057524604643246
2.24,-0.020507438168418924
2.242,-0.020444335599221305
2.244,-0.020384810089210885
2.246,-0.020327654006459195
2.248,-0.020271580336737996
2.25,-0.020215222683519468
2.252,-0.02015713526797605
2.254,-0.02009579292898041
2.256,-0.0200295911231057
2.258,-0.01995684592462522
2.26,-0.019875794025512716
2.262,-0.019784592735442072
2.264,-0.019681319981787508
2.266,-0.019563974309623783
2.268,-0.019430474881725585
2.27,-0.01927866147856816
2.272,-0.019106294498327105
2.274,-0.018911054956877987
2.276,-0.018690544487797108
2.278,-0.018442285342360767
2.28,-0.018163720389545713
2.282,-0.017857872482226103
2.284,-0.01752384029505237
2.286,-0.017147165841584905
2.288,-0.016713353696288832
2.29,-0.01620800392739384
2.292,-0.015616812096893792
2.294,-0.014925569260547293
2.296,-0.014120161967876712
2.298,-0.013186572262169589
2.3,-0.012110877680476896
2.302,-0.01087925125361508
2.304,-0.009477961506163684
2.306,-0.007893372456467942
2.308,-0.006111944611388458
2.31,-0.004120380900092726
2.312,-0.0019057806395482036
2.314,0.0005446245168514892
2.316,0.0032435074219462623
2.318,0.006203445434814131
2.32,0.009436920420765844
2.322,0.01295631875135096
2.324,0.0167739313043513
2.326,0.02090195346378782
2.328,0.025352485119913504
2.33,0.030137530669220758
2.332,0.03526899901443345
2.334,0.04075870356451572
2.336,0.0466183622346623
2.338,0.052859597446308804
2.34,0.059493936127121165
2.342,0.06654858614690373
2.344,0.07405032680256626
2.346,0.0819556557119028
2.348,0.09021755274668891
2.35,0.09878885285393565
2.352,0.10762224605587566
2.354,0.11667027744997771
2.356,0.12588534720893124
2.358,0.13521971058066268
2.36,0.14462547788831853
2.362,0.15405461453028246
2.364,0.16345894098015834
2.366,0.17279013278678707
2.368,0.18199972057422972
2.37,0.19103909004178446
2.372,0.19985948196397002
2.374,0.2084119921905411
2.376,0.2166475716464743
2.378,0.22451702633198134
2.38,0.23197101732249625
2.382,0.23896006076868798
2.384,0.24543452789644768
2.386,0.25134464500690135
2.388,0.2566404934763983
2.39,0.26127200975652065
2.392,0.265188985374076
2.394,0.26834106693110316
2.396,0.27067775610486694
2.398,0.27214840964786347
2.4,0.27270223938781546
2.402,0.27228332998605403
2.404,0.27086009690406804
2.406,0.2684859162781447
2.408,0.2652207257968011
2.41,0.26112373962959534
2.412,0.25625369641817847
2.414,0.25066857528928815
2.416,0.24442552287670097
2.418,0.23758083975987512
2.42,0.2301899439734048
2.422,0.2223074095147551
2.424,0.21398697788867405
2.426,0.20528155810717838
2.428,0.19624322668956884
2.43,0.18692322766241415
2.432,0.17737197255956783
2.434,0.16763904042215083
2.436,0.15777317779856892
2.438,0.14782229874449562
2.44,0.1378334848228888
2.442,0.1278529851039743
2.444,0.11792621616526262
2.446,0.10809776209153173
2.448,0.09841137447484437
2.45,0.08890997241453129
2.452,0.07963564251720727
2.454,0.07062963889675533
2.456,0.061932383174342825
2.458,0.05358346447840511
2.46,0.04562163944466149
2.462,0.03808483221610036
2.464,0.031057486834644467
2.466,0.024919348237705616
2.468,0.019612026642997896
2.47,0.014978571787725579
2.472,0.010871188539003335
2.474,0.007151236893848412
2.476,0.0036892319791873816
2.478,0.0003648440518501236
2.48,-0.002933101501424335
2.482,-0.006306624163993709
2.484,-0.00984858828930658
2.486,-0.013642703100908163
2.488,-0.017763522692434575
2.49,-0.022276446027618857
2.492,-0.027237716940284304
2.494,-0.032694424134351974
2.496,-0.03868450118383229
2.498,-0.04523672653283425
2.5,-0.05237072349555551
2.502,-0.060096960256293214
2.504,-0.06841674986943182
2.506,-0.0773222502594567
2.508,-0.08679646422093941
2.51,-0.09681330645428324
2.512,-0.10733789579765324
2.514,-0.11832631580827677
2.516,-0.12972549499652852
2.518,-0.14147320674288716
2.52,-0.15349806929791468
2.522,-0.16571954578227754
2.524,-0.178047944186725
2.526,-0.19038441737211123
2.528,-0.2026206497640564
2.53,-0.21397263543986042
2.532,-0.22250281167927602
2.534,-0.22648269410676516
2.536,-0.22441776962059184
2.538,-0.21504749639282764
2.54,-0.19734530386935642
2.542,-0.1705185927698572
2.544,-0.13400873508783587
2.546,-0.08749107409057713
2.548,-0.030874924319209636
2.55,0.03569642841137631
2.552,0.11184572701242906
2.554,0.19696174312145293
2.556,0.2901992771020738
2.558,0.3904791580441895
2.56,0.4964911004544351
2.562,0.6070201768727942
2.564,0.7176365208485439
2.566,0.822902427163372
2.568,0.9181246238846653
2.57,0.9993542723653263
2.572,1.0633869672439384
2.574,1.1077627364446272
2.576,1.130766041177166
2.578,1.1314257759369064
2.58,1.1095152685048109
2.582,1.0655522799474582
2.584,1.0007990046169994
2.586,0.9172744561946977
2.588,0.8184902485405683
2.59,0.7092431888702032
2.592,0.5939705154492007
2.594,0.4766204396866092
2.596,0.3606521461347252
2.598,0.24903579248929977
2.6,0.14425250958933378
2.602,0.048294401417275985
2.604,-0.0373354549011637
2.606,-0.11162300909684358
2.608,-0.17404323775734118
2.61,-0.2245601287623969
2.612,-0.2628221919130581
2.614,-0.2881483909693945
2.616,-0.3023033682741167
2.618,-0.30704163733059686
2.62,-0.30399464330388354
2.622,-0.2946707428859553
2.624,-0.28045526562690815
2.626,-0.26261051907015553
2.628,-0.24227578875240477
2.63,-0.22046733820368705
2.632,-0.19807840894732304
2.634,-0.17587922049996
2.636,-0.1545169703715334
2.638,-0.13451583406530515
2.64,-0.11627696507782696
2.642,-0.10007849489897425
2.644,-0.08607553301191541
2.646,-0.07430016689313954
2.648,-0.06466146201243206
2.65,-0.05694546183289443
2.652,-0.050807666606343
2.654,-0.045820008909747245
2.656,-0.04177227333105192
2.658,-0.03850607105236117
2.66,-0.03587485119150962
2.662,-0.033743900802068225
2.664,-0.03199034487333986
2.666,-0.03050314633036248
2.668,-0.029183106033906777
2.67,-0.0279428627804784
2.672,-0.02670689330231538
2.674,-0.025411512267391037
2.676,-0.02400487227941091
2.678,-0.022446963877815838
2.68,-0.020709615537778978
2.682,-0.018776493670208845
2.684,-0.016643102621745995
2.686,-0.01431678467476663
2.688,-0.011816720047378616
2.69,-0.00917392689342607
2.692,-0.006431258445244201
2.694,-0.0035724039931799047
2.696,-0.0005417563854463667
2.698,0.002669759333877711
2.7,0.0060704692140429554
2.702,0.00966795039762366
2.704,0.013469031120523367
2.706,0.017479790711969454
2.708,0.021705559594518795
2.71,0.02615091994761589
2.712,0.030819716015532524
2.714,0.03571505214891168
2.716,0.040839284058848596
2.718,0.046194018549760324
2.72,0.05178011351939567
2.722,0.05759767795882455
2.724,0.06364607195244874
2.726,0.06992390667799124
2.728,0.07642904440650693
2.73,0.08315859850237184
2.732,0.09010893342329403
2.734,0.09727566472030223
2.736,0.10465365903775788
2.738,0.11223703411334243
2.74,0.12001915877807073
2.742,0.12799322936061855
2.744,0.13618540040288513
2.746,0.14459409361036882
2.748,0.15319259031557209
2.75,0.16195449299408243
2.752,0.17085372526458822
2.754,0.17986453188886312
2.756,0.18896147877178143
2.758,0.19811945296130315
2.76,0.20731366264848877
2.762,0.2165196371674838
2.764,0.2257132269955354
2.766,0.23487060375297528
2.768,0.24396826020323614
2.77,0.2529830102528362
2.772,0.26189198895139415
2.774,0.2706726524916143
2.776,0.2793027782093016
2.778,0.287760464583346
2.78,0.29602413123573884
2.782,0.3040725189315565
2.784,0.3118846895789759
2.786,0.31944002622925977
2.788,0.3267182330767709
2.79,0.3336993354589585
2.792,0.34036367985637117
2.794,0.3466919338926444
2.796,0.3526650863345128
2.798,0.358264447091798
2.8,0.36347164721742026
2.802,0.36826863890738815
2.804,0.37263769550080733
2.806,0.376561411479873
2.808,0.3800227024698765
2.81,0.38300480945155313
2.812,0.38549144781597927
2.814,0.3874668473333829
2.816,0.3889155712580054
2.818,0.389822503987181
2.82,0.39017284038699646
2.822,0.38995198548922166
2.824,0.3891083039645555
2.826,0.3875798375102799
2.828,0.3853960552739186
2.83,0.38258811591896547
2.832,0.3791866757033644
2.834,0.37522188847950577
2.836,0.37072340569423123
2.838,0.3657203763888272
2.84,0.3602414471990328
2.842,0.354314762355031
2.844,0.3479679636814578
2.846,0.3412281905973928
2.848,0.3341220801163694
2.85,0.3266757668463635
2.852,0.31891488298980586
2.854,0.31086455834356896
2.856,0.30254942029898063
2.858,0.2939935938418098
2.86,0.2852207015522815
2.862,0.27625386360506154
2.864,0.26711569776927185
2.866,0.2578283194084748
2.868,0.24841334148068936
2.87,0.23889187453837482
2.872,0.22928452672844704
2.874,0.21961140379226196
2.876,0.20989210906563263
2.878,0.2001457434788115
2.88,0.19039090555650873
2.882,0.18064569141787368
2.884,0.1709276947765129
2.886,0.16125400694047315
2.888,0.15164121681225803
2.89,0.1421054108888102
2.892,0.13266217326153085
2.894,0.12332658561625978
2.896,0.11411322723329415
2.898,0.10503617498737124
2.9,0.09610900334768518
2.902,0.08734478437786981
2.904,0.07875608773601595
2.906,0.07035498067465457
2.908,0.06215302804077355
2.91,0.054161289102735787
2.912,0.0463899270562469
2.914,0.03884783284342741
2.916,0.03154330580773658
2.918,0.024484142887074456
2.92,0.01767763861379723
2.922,0.011130585114702236
2.924,0.004849272111041976
2.926,-0.0011605130814891246
2.928,-0.006893485552741558
2.93,-0.012344862798123628
2.932,-0.017510364718590018
2.934,-0.02238899812012964
2.936,-0.026991300792336883
2.938,-0.031327896548028825
2.94,-0.03540906794390322
2.942,-0.03924492574035168
2.944,-0.04284540890145207
2.946,-0.04622028459497575
2.948,-0.049379148192380554
2.95,-0.0523314232688178
2.952,-0.05508636160312533
2.954,-0.057653043177833915
2.956,-0.06004037617916185
2.958,-0.062257096997019555
2.96,-0.0643117702250052
2.962,-0.06621278866040922
2.964,-0.0679683733042097
2.966,-0.06958657336107674
2.968,-0.07107526623936872
2.97,-0.07244215755113553
2.972,-0.07369478111211533
2.974,-0.07484049894173785
2.976,-0.07588650126312141
2.978,-0.07683980650307556
2.98,-0.07770726129209853
2.982,-0.07849554046437963
2.984,-0.07921114705779717
2.986,-0.07986041231392033
2.988,-0.08044949567800734
2.99,-0.08098438479900719
2.992,-0.08147089552955822
2.994,-0.08191467192598922
2.996,-0.0823211862483183
2.998,-0.08269573896025428
3.0,-0.08304345872919533
3.002,-0.08336930242622993
3.004,-0.08367805512613635
3.006,-0.08397433010738282
3.008,-0.08426256885212763
3.01,-0.0845470408581052
3.012,-0.08483143509654104
3.014,-0.08511799439404823
3.016,-0.0854085421230406
3.018,-0.08570472985962196
3.02,-0.08600803738222004
3.022,-0.08631973276543431
3.024,-0.08664076792686426
3.026,-0.08697189035611477
3.028,-0.08731367574648097
3.03,-0.08766652799494737
3.032,-0.08803067920218904
3.034,-0.08840618967257068
3.036,-0.08879294791414694
3.038,-0.0891906706386626
3.04,-0.0895989027615522
3.042,-0.09001701740194032
3.044,-0.09044421588264163
3.046,-0.09087952773016053
3.048,-0.09132181067469136
3.05,-0.09176975065011858
3.052,-0.09222186179401673
3.054,-0.09267625291309903
3.056,-0.09312566209018427
3.058,-0.09356850473987402
3.06,-0.09400623286292574
3.062,-0.09444012737823114
3.064,-0.09487129812281599
3.066,-0.09530068385184062
3.068,-0.09572905223859934
3.07,-0.09615699987452087
3.072,-0.09658495226916813
3.074,-0.09701316385023837
3.076,-0.09744171796356303
3.078,-0.09787052687310781
3.08,-0.09829933176097262
3.082,-0.09872770272739179
3.084,-0.09915503879073373
3.086,-0.0995805678875012
3.088,-0.10000334687233116
3.09,-0.1004222615179949
3.092,-0.10083602651539801
3.094,-0.10124318547358004
3.096,-0.10164211091971517
3.098,-0.10203100429911163
3.1,-0.10240789597521201
3.102,-0.10277064522959299
3.104,-0.10311694026196569
3.106,-0.10344429819017535
3.108,-0.10375006505020164
3.11,-0.1040314157961583
3.112,-0.10428559073915543
3.114,-0.1045108634420822
3.116,-0.10470571887158943
3.118,-0.1048684710696265
3.12,-0.10499726299627715
3.122,-0.10509006652975939
3.124,-0.1051446824664253
3.126,-0.10515874052076148
3.128,-0.10512969932538858
3.13,-0.10505484643106171
3.132,-0.10493129830667007
3.134,-0.10475600033923713
3.136,-0.10452572683392071
3.138,-0.10423708101401274
3.14,-0.10388649502093969
3.142,-0.10347022991426191
3.144,-0.10298437567167423
3.146,-0.10242485118900577
3.148,-0.10178740428021968
3.15,-0.10106761167741378
3.152,-0.10026087903081957
3.154,-0.09937767482420505
3.156,-0.09843607461306286
3.158,-0.09740412063368864
3.16,-0.09624967945585117
3.162,-0.09494265455713877
3.164,-0.09345498632295712
3.166,-0.09176065204653197
3.168,-0.08983566592890606
3.17,-0.0876580790789423
3.172,-0.08520797951332043
3.174,-0.08246749215654058
3.176,-0.07942077884091953
3.178,-0.07605403830659488
3.18,-0.07235550620152012
3.182,-0.06831545508147034
3.184,-0.06392619441003575
3.186,-0.05918207055862892
3.188,-0.05407946680647722
3.19,-0.04861680334063023
3.192,-0.04279453725595215
3.194,-0.036615162555130386
3.196,-0.03008321014866563
3.198,-0.02320524785488283
3.2,-0.015989880399919602
3.202,-0.008447749417738192
3.204,-0.000591533450113162
3.206,0.007564052053355917
3.208,0.016002254735257564
3.21,0.024704285330354816
3.212,0.03364939424990603
3.214,0.04281544870685857
3.216,0.05217880579810632
3.218,0.06173600307417716
3.22,0.07142849107204703
3.222,0.08116528662751306
3.224,0.09085971486645435
3.226,0.10042938857915089
3.228,0.10979627388934278
3.23,0.11888669560373619
3.232,0.12763133721201814
3.234,0.13596524088684236
3.236,0.1438278074838435
3.238,0.15116279654162287
3.24,0.1579183262817623
3.242,0.164046873608811
3.244,0.16950527411029784
3.246,0.17425472205672002
3.248,0.17826077040155325
3.25,0.18149333078124294
3.252,0.18392667351521164
3.254,0.18553942760585262
3.256,0.1863145807385355
3.258,0.18623947928160198
3.26,0.18530582828636802
3.262,0.1835096914871239
3.264,0.18085149130113182
3.266,0.17733600882863074
3.268,0.1729713775065895
3.27,0.16775497226544878
3.272,0.16174647957988753
3.274,0.1550260743271915
3.276,0.14767140562229888
3.278,0.1397575968178126
3.28,0.1313572455039877
3.282,0.12254042350874476
3.284,0.11337467689765536
3.286,0.10392502597395747
3.288,0.09425396527853963
3.29,0.08442146358995703
3.292,0.07448496392441499
3.294,0.06449938353578599
3.296,0.05451711391559217
3.298,0.0445880207930234
3.3,0.034759444134918986
3.302,0.025076198145785315
3.304,0.015580571267779179
3.306,0.006312326180724016
3.308,-0.0026913001979063456
3.31,-0.011395596712971611
3.312,-0.019768389879768044
3.314,-0.02778021594598766
3.316,-0.035404281563033484
3.318,-0.042616323044078905
3.32,-0.04936110426092684
3.322,-0.055226733123092765
3.324,-0.060234549841405964
3.326,-0.06455353218515575
3.328,-0.0683424664627861
3.33,-0.07174994752188733
3.332,-0.07491437874920297
3.334,-0.07796397207062605
3.336,-0.08101674795119843
3.338,-0.0841805353951147
3.34,-0.08755297194571686
3.342,-0.09122150368550025
3.344,-0.09526338523610711
3.346,-0.09974567975833384
3.348,-0.10472525895212288
3.35,-0.11024880305657116
3.352,-0.11635280084992147
3.354,-0.1230635496495719
3.356,-0.13039715531206492
3.358,-0.13835953223309982
3.36,-0.14694640334751918
3.362,-0.15614330012932337
3.364,-0.1659255625916548
3.366,-0.17625833928681486
3.368,-0.1870965873062461
3.37,-0.19838507228055097
3.372,-0.21005836837947198
3.374,-0.2220408583119126
3.376,-0.23424673332591564
3.378,-0.24657999320868487
3.38,-0.2589344462865639
3.382,-0.2712029536876835
3.384,-0.28365199432881716
3.386,-0.2944485067790293
3.388,-0.3010645331905879
3.39,-0.3013453948929321
3.392,-0.29350969239266217
3.394,-0.276149305373538
3.396,-0.24822939269649513
3.398,-0.20908839239961208
3.4,-0.15843802169816126
3.402,-0.09636327698453855
3.404,-0.023322433828354083
3.406,0.059852953023678844
3.408,0.15195804964761367
3.41,0.251414742942418
3.412,0.35627164014258256
3.414,0.4642040531666484
3.416,0.572513995281652
3.418,0.6781301994158728
3.42,0.7776081193203301
3.422,0.8671299295689721
3.424,0.9420559679842796
3.426,0.9983630875974404
3.428,1.0339268218716104
3.43,1.0474055490093592
